replicon	feature_type	feat_start	feat_end	strand	feat_length_bp	locus_tag	gene	product	mod_code	mod_label	mod_description	raw_count	norm_count
NC_003197.2	CDS	218308	220783	+	2475	EBBPGFGJ_00186	hrpB	ATP-dependent RNA helicase HrpB	m	5mC	5-methylcytosine	83	0.03353535
NC_003197.2	CDS	220923	223446	+	2523	EBBPGFGJ_00187	mrcB	Penicillin-binding protein 1B	m	5mC	5-methylcytosine	43	0.01704320
NC_003197.2	CDS	223738	225928	+	2190	EBBPGFGJ_00188	fhuA_1	Ferrichrome outer membrane transporter/phage receptor	m	5mC	5-methylcytosine	9	0.00410959
NC_003197.2	CDS	225976	226774	+	798	EBBPGFGJ_00189	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	m	5mC	5-methylcytosine	76	0.09523810
NC_003197.2	CDS	226773	227664	+	891	EBBPGFGJ_00190	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	m	5mC	5-methylcytosine	63	0.07070707
NC_003197.2	CDS	227660	229718	+	2058	EBBPGFGJ_00191	fhuB	Iron(3+)-hydroxamate import system permease protein FhuB	m	5mC	5-methylcytosine	131	0.06365403
NC_003197.2	CDS	229754	229961	+	207	EBBPGFGJ_00192		hypothetical protein	m	5mC	5-methylcytosine	1	0.00483092
NC_003197.2	CDS	230657	231218	+	561	EBBPGFGJ_00193	smfA	Fimbria A protein	m	5mC	5-methylcytosine	4	0.00713012
NC_003197.2	CDS	231303	233961	+	2658	EBBPGFGJ_00194	papC_1	Outer membrane usher protein PapC	m	5mC	5-methylcytosine	59	0.02219714
NC_003197.2	CDS	233978	234731	+	753	EBBPGFGJ_00195	yfcS	Probable fimbrial chaperone YfcS	m	5mC	5-methylcytosine	5	0.00664011
NC_003197.2	CDS	234749	235262	+	513	EBBPGFGJ_00196	yfcR	Uncharacterized fimbrial-like protein YfcR	m	5mC	5-methylcytosine	34	0.06627680
NC_003197.2	CDS	235258	235735	+	477	EBBPGFGJ_00197	yfcQ	Uncharacterized fimbrial-like protein YfcQ	m	5mC	5-methylcytosine	1	0.00209644
NC_003197.2	CDS	235734	236265	+	531	EBBPGFGJ_00198	yfcP	Uncharacterized fimbrial-like protein YfcP	m	5mC	5-methylcytosine	11	0.02071563
NC_003197.2	CDS	236264	237104	+	840	EBBPGFGJ_00199	yfcO	Uncharacterized protein YfcO	m	5mC	5-methylcytosine	6	0.00714286
NC_003197.2	CDS	237211	238492	-	1281	EBBPGFGJ_00200	hemL	Glutamate-1-semialdehyde 2%2C1-aminomutase	m	5mC	5-methylcytosine	161	0.12568306
NC_003197.2	CDS	238661	240083	+	1422	EBBPGFGJ_00201	clcA	H(+)/Cl(-) exchange transporter ClcA	m	5mC	5-methylcytosine	20	0.01406470
NC_003197.2	CDS	240164	240509	+	345	EBBPGFGJ_00202	erpA	Iron-sulfur cluster insertion protein ErpA	m	5mC	5-methylcytosine	1	0.00289855
NC_003197.2	CDS	240609	241233	-	624	EBBPGFGJ_00203	yadS	UPF0126 inner membrane protein YadS	m	5mC	5-methylcytosine	12	0.01923077
NC_003197.2	CDS	241269	242070	-	801	EBBPGFGJ_00204	btuF	Vitamin B12-binding protein	m	5mC	5-methylcytosine	25	0.03121099
NC_003197.2	CDS	242062	242761	-	699	EBBPGFGJ_00205	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	m	5mC	5-methylcytosine	48	0.06866953
NC_003197.2	CDS	242845	244363	+	1518	EBBPGFGJ_00206	dgt	Deoxyguanosinetriphosphate triphosphohydrolase	m	5mC	5-methylcytosine	23	0.01515152
NC_003197.2	CDS	244492	245920	+	1428	EBBPGFGJ_00207	degP	Periplasmic serine endoprotease DegP	m	5mC	5-methylcytosine	49	0.03431373
NC_003197.2	CDS	246072	247230	+	1158	EBBPGFGJ_00208	cdaR	Carbohydrate diacid regulator	m	5mC	5-methylcytosine	22	0.01899827
NC_003197.2	CDS	247318	247705	-	387	EBBPGFGJ_00209		hypothetical protein	m	5mC	5-methylcytosine	4	0.01033592
NC_003197.2	CDS	247951	249253	+	1302	EBBPGFGJ_00210	abaF	Fosfomycin resistance protein AbaF	m	5mC	5-methylcytosine	9	0.00691244
NC_003197.2	CDS	249289	250114	-	825	EBBPGFGJ_00211	dapD	2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase	m	5mC	5-methylcytosine	16	0.01939394
NC_003197.2	CDS	250143	252816	-	2673	EBBPGFGJ_00212	glnD	Bifunctional uridylyltransferase/uridylyl-removing enzyme	m	5mC	5-methylcytosine	118	0.04414516
NC_003197.2	CDS	253052	253847	-	795	EBBPGFGJ_00213	map	Methionine aminopeptidase	m	5mC	5-methylcytosine	16	0.02012579
NC_003197.2	CDS	254297	255023	+	726	EBBPGFGJ_00214	rpsB	30S ribosomal protein S2	m	5mC	5-methylcytosine	19	0.02617080
NC_003197.2	CDS	255208	256132	+	924	EBBPGFGJ_00215	tsf	Elongation factor Ts	m	5mC	5-methylcytosine	21	0.02272727
NC_003197.2	CDS	256276	257002	+	726	EBBPGFGJ_00216	pyrH	Uridylate kinase	m	5mC	5-methylcytosine	28	0.03856749
NC_003197.2	CDS	257148	257706	+	558	EBBPGFGJ_00217	frr	Ribosome-recycling factor	m	5mC	5-methylcytosine	4	0.00716846
NC_003197.2	CDS	257846	259043	+	1197	EBBPGFGJ_00218	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	m	5mC	5-methylcytosine	69	0.05764411
NC_003197.2	CDS	259424	260114	+	690	EBBPGFGJ_00219	ispU	Ditrans%2Cpolycis-undecaprenyl-diphosphate synthase ((2E%2C6E)-farnesyl-diphosphate specific)	m	5mC	5-methylcytosine	3	0.00434783
NC_003197.2	CDS	260126	260984	+	858	EBBPGFGJ_00220	cdsA	Phosphatidate cytidylyltransferase	m	5mC	5-methylcytosine	7	0.00815851
NC_003197.2	CDS	260995	262348	+	1353	EBBPGFGJ_00221	rseP	Regulator of sigma-E protease RseP	m	5mC	5-methylcytosine	26	0.01921656
NC_003197.2	CDS	262379	264794	+	2415	EBBPGFGJ_00222	bamA	Outer membrane protein assembly factor BamA	m	5mC	5-methylcytosine	50	0.02070393
NC_003197.2	CDS	264916	265402	+	486	EBBPGFGJ_00223	skp	Chaperone protein Skp	m	5mC	5-methylcytosine	1	0.00205761
NC_003197.2	CDS	265405	266431	+	1026	EBBPGFGJ_00224	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	m	5mC	5-methylcytosine	38	0.03703704
NC_003197.2	CDS	266536	266992	+	456	EBBPGFGJ_00225	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	m	5mC	5-methylcytosine	3	0.00657895
NC_003197.2	CDS	266995	267784	+	789	EBBPGFGJ_00226	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	m	5mC	5-methylcytosine	8	0.01013942
NC_003197.2	CDS	267783	268932	+	1149	EBBPGFGJ_00227	lpxB	Lipid-A-disaccharide synthase	m	5mC	5-methylcytosine	60	0.05221932
NC_003197.2	CDS	268928	269525	+	597	EBBPGFGJ_00228	rnhB	Ribonuclease HII	m	5mC	5-methylcytosine	13	0.02177554
NC_003197.2	CDS	269548	273031	+	3483	EBBPGFGJ_00229	dnaE	DNA polymerase III subunit alpha	m	5mC	5-methylcytosine	80	0.02296871
NC_003197.2	CDS	273043	274003	+	960	EBBPGFGJ_00230	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	m	5mC	5-methylcytosine	34	0.03541667
NC_003197.2	CDS	274183	275947	+	1764	EBBPGFGJ_00231		hypothetical protein	m	5mC	5-methylcytosine	34	0.01927438
NC_003197.2	CDS	276022	278164	+	2142	EBBPGFGJ_00232	ldcC	Constitutive lysine decarboxylase	m	5mC	5-methylcytosine	29	0.01353875
NC_003197.2	CDS	278219	278609	+	390	EBBPGFGJ_00233		hypothetical protein	m	5mC	5-methylcytosine	4	0.01025641
NC_003197.2	CDS	278671	279964	+	1293	EBBPGFGJ_00234	tilS	tRNA(Ile)-lysidine synthase	m	5mC	5-methylcytosine	61	0.04717711
NC_003197.2	CDS	280047	280308	-	261	EBBPGFGJ_00235	rof	Protein rof	m	5mC	5-methylcytosine	1	0.00383142
NC_003197.2	CDS	280692	281238	+	546	EBBPGFGJ_00237	yaeQ	Uncharacterized protein YaeQ	m	5mC	5-methylcytosine	12	0.02197802
NC_003197.2	CDS	281234	281657	+	423	EBBPGFGJ_00238	arfB	Peptidyl-tRNA hydrolase ArfB	m	5mC	5-methylcytosine	7	0.01654846
NC_003197.2	CDS	281688	282219	+	531	EBBPGFGJ_00239	nlpE	Lipoprotein NlpE	m	5mC	5-methylcytosine	8	0.01506591
NC_003197.2	CDS	282467	284186	-	1719	EBBPGFGJ_00240	proS	Proline--tRNA ligase	m	5mC	5-methylcytosine	64	0.03723095
NC_003197.2	CDS	284296	285004	-	708	EBBPGFGJ_00241	trmO	tRNA (adenine(37)-N6)-methyltransferase	m	5mC	5-methylcytosine	32	0.04519774
NC_003197.2	CDS	285000	285405	-	405	EBBPGFGJ_00242	rcsF	Outer membrane lipoprotein RcsF	m	5mC	5-methylcytosine	5	0.01234568
NC_003197.2	CDS	285523	286339	-	816	EBBPGFGJ_00243	metQ_1	D-methionine-binding lipoprotein MetQ	m	5mC	5-methylcytosine	7	0.00857843
NC_003197.2	CDS	286377	287031	-	654	EBBPGFGJ_00244	metI	D-methionine transport system permease protein MetI	m	5mC	5-methylcytosine	16	0.02446483
NC_003197.2	CDS	287023	288055	-	1032	EBBPGFGJ_00245	metN_1	Methionine import ATP-binding protein MetN	m	5mC	5-methylcytosine	37	0.03585271
NC_003197.2	CDS	288244	288811	+	567	EBBPGFGJ_00246	gmhB	D-glycero-beta-D-manno-heptose-1%2C7-bisphosphate 7-phosphatase	m	5mC	5-methylcytosine	18	0.03174603
NC_003197.2	rRNA	289182	290720	+	1538	EBBPGFGJ_00247		16S ribosomal RNA	m	5mC	5-methylcytosine	73	0.04746424
NC_003197.2	tRNA	290790	290867	+	77	EBBPGFGJ_00248		tRNA-Ile(gat)	m	5mC	5-methylcytosine	1	0.01298701
NC_003197.2	tRNA	290976	291052	+	76	EBBPGFGJ_00249		tRNA-Ala(tgc)	m	5mC	5-methylcytosine	4	0.05263158
NC_003197.2	rRNA	291236	294324	+	3088	EBBPGFGJ_00250		23S ribosomal RNA	m	5mC	5-methylcytosine	59	0.01910622
NC_003197.2	rRNA	294523	294634	+	111	EBBPGFGJ_00251		5S ribosomal RNA	m	5mC	5-methylcytosine	3	0.02702703
NC_003197.2	tRNA	294828	294905	+	77	EBBPGFGJ_00252		tRNA-Asp(gtc)	m	5mC	5-methylcytosine	1	0.01298701
NC_003197.2	CDS	295069	295873	+	804	EBBPGFGJ_00253	dkgB	2%2C5-diketo-D-gluconic acid reductase B	m	5mC	5-methylcytosine	10	0.01243781
NC_003197.2	CDS	295893	296808	-	915	EBBPGFGJ_00254	dmlR_1	HTH-type transcriptional regulator DmlR	m	5mC	5-methylcytosine	33	0.03606557
NC_003197.2	CDS	296912	298088	+	1176	EBBPGFGJ_00255	ydhP	Inner membrane transport protein YdhP	m	5mC	5-methylcytosine	11	0.00935374
NC_003197.2	CDS	298219	299020	+	801	EBBPGFGJ_00256		hypothetical protein	m	5mC	5-methylcytosine	24	0.02996255
NC_003197.2	CDS	299097	299868	+	771	EBBPGFGJ_00257	ycgJ	Uncharacterized methyltransferase YcgJ	m	5mC	5-methylcytosine	12	0.01556420
NC_003197.2	CDS	299923	301144	-	1221	EBBPGFGJ_00258	mltD	Membrane-bound lytic murein transglycosylase D	m	5mC	5-methylcytosine	29	0.02375102
NC_003197.2	CDS	301362	302118	-	756	EBBPGFGJ_00259	gloB	Hydroxyacylglutathione hydrolase	m	5mC	5-methylcytosine	6	0.00793651
NC_003197.2	CDS	302152	302875	+	723	EBBPGFGJ_00260		hypothetical protein	m	5mC	5-methylcytosine	6	0.00829876
NC_003197.2	CDS	302871	303339	-	468	EBBPGFGJ_00261	rnhA	Ribonuclease HI	m	5mC	5-methylcytosine	3	0.00641026
NC_003197.2	CDS	303393	304134	+	741	EBBPGFGJ_00262	dnaQ	DNA polymerase III subunit epsilon	m	5mC	5-methylcytosine	8	0.01079622
NC_003197.2	tRNA	304267	304344	+	77	EBBPGFGJ_00263		tRNA-Asp(gtc)	m	5mC	5-methylcytosine	5	0.06493506
NC_003197.2	CDS	304665	305721	-	1056	EBBPGFGJ_00264		hypothetical protein	m	5mC	5-methylcytosine	83	0.07859848
NC_003197.2	CDS	305731	306727	-	996	EBBPGFGJ_00265		hypothetical protein	m	5mC	5-methylcytosine	84	0.08433735
NC_003197.2	CDS	306723	308607	-	1884	EBBPGFGJ_00266		hypothetical protein	m	5mC	5-methylcytosine	67	0.03556263
NC_003197.2	CDS	308622	309117	-	495	EBBPGFGJ_00267		hypothetical protein	m	5mC	5-methylcytosine	16	0.03232323
NC_003197.2	CDS	309113	309938	-	825	EBBPGFGJ_00268		hypothetical protein	m	5mC	5-methylcytosine	62	0.07515152
NC_003197.2	CDS	309924	310827	-	903	EBBPGFGJ_00269		hypothetical protein	m	5mC	5-methylcytosine	1	0.00110742
NC_003197.2	CDS	311194	313834	+	2640	EBBPGFGJ_00270	clpV1	Protein ClpV1	m	5mC	5-methylcytosine	145	0.05492424
NC_003197.2	CDS	313933	314476	+	543	EBBPGFGJ_00271		hypothetical protein	m	5mC	5-methylcytosine	3	0.00552486
NC_003197.2	CDS	314499	316008	+	1509	EBBPGFGJ_00272		hypothetical protein	m	5mC	5-methylcytosine	30	0.01988072
NC_003197.2	CDS	316193	316640	+	447	EBBPGFGJ_00273		hypothetical protein	m	5mC	5-methylcytosine	3	0.00671141
NC_003197.2	CDS	316893	317379	+	486	EBBPGFGJ_00274	hcp1_1	Protein hcp1	m	5mC	5-methylcytosine	7	0.01440329
NC_003197.2	CDS	317683	318169	+	486	EBBPGFGJ_00275		hypothetical protein	m	5mC	5-methylcytosine	1	0.00205761
NC_003197.2	CDS	318679	319165	+	486	EBBPGFGJ_00277	hcp1_2	Protein hcp1	m	5mC	5-methylcytosine	8	0.01646091
NC_003197.2	CDS	319231	319768	+	537	EBBPGFGJ_00278		hypothetical protein	m	5mC	5-methylcytosine	4	0.00744879
NC_003197.2	CDS	319771	321115	+	1344	EBBPGFGJ_00279		hypothetical protein	m	5mC	5-methylcytosine	68	0.05059524
NC_003197.2	CDS	321111	322416	+	1305	EBBPGFGJ_00280	pal_1	Peptidoglycan-associated lipoprotein	m	5mC	5-methylcytosine	127	0.09731801
NC_003197.2	CDS	323861	327731	+	3870	EBBPGFGJ_00283		hypothetical protein	m	5mC	5-methylcytosine	162	0.04186047
NC_003197.2	CDS	327730	328519	+	789	EBBPGFGJ_00284		hypothetical protein	m	5mC	5-methylcytosine	50	0.06337136
NC_003197.2	CDS	328958	329477	+	519	EBBPGFGJ_00286		hypothetical protein	m	5mC	5-methylcytosine	1	0.00192678
NC_003197.2	CDS	329873	332063	+	2190	EBBPGFGJ_00287		hypothetical protein	m	5mC	5-methylcytosine	68	0.03105023
NC_003197.2	CDS	332086	332533	+	447	EBBPGFGJ_00288		hypothetical protein	m	5mC	5-methylcytosine	1	0.00223714
NC_003197.2	CDS	332551	336646	+	4095	EBBPGFGJ_00289	rhsB	Probable deoxyribonuclease RhsB	m	5mC	5-methylcytosine	196	0.04786325
NC_003197.2	CDS	337062	337836	+	774	EBBPGFGJ_00291		hypothetical protein	m	5mC	5-methylcytosine	8	0.01033592
NC_003197.2	CDS	337829	338276	+	447	EBBPGFGJ_00292		hypothetical protein	m	5mC	5-methylcytosine	1	0.00223714
NC_003197.2	CDS	338838	339276	+	438	EBBPGFGJ_00294		hypothetical protein	m	5mC	5-methylcytosine	2	0.00456621
NC_003197.2	CDS	339328	339604	-	276	EBBPGFGJ_00295	symE_1	Endoribonuclease SymE	m	5mC	5-methylcytosine	8	0.02898551
NC_003197.2	CDS	340755	340953	+	198	EBBPGFGJ_00298		hypothetical protein	m	5mC	5-methylcytosine	5	0.02525253
NC_003197.2	CDS	342221	342722	+	501	EBBPGFGJ_00300		hypothetical protein	m	5mC	5-methylcytosine	2	0.00399202
NC_003197.2	CDS	342829	343543	+	714	EBBPGFGJ_00301	caf1M	Chaperone protein caf1M	m	5mC	5-methylcytosine	8	0.01120448
NC_003197.2	CDS	343566	346077	+	2511	EBBPGFGJ_00302	caf1A	F1 capsule-anchoring protein	m	5mC	5-methylcytosine	109	0.04340900
NC_003197.2	CDS	346098	346569	+	471	EBBPGFGJ_00303		hypothetical protein	m	5mC	5-methylcytosine	12	0.02547771
NC_003197.2	CDS	346974	347796	+	822	EBBPGFGJ_00304		hypothetical protein	m	5mC	5-methylcytosine	19	0.02311436
NC_003197.2	CDS	347677	348289	-	612	EBBPGFGJ_00305		hypothetical protein	m	5mC	5-methylcytosine	5	0.00816993
NC_003197.2	CDS	348610	349558	+	948	EBBPGFGJ_00306	dmlR_2	HTH-type transcriptional regulator DmlR	m	5mC	5-methylcytosine	10	0.01054852
NC_003197.2	CDS	349893	350613	-	720	EBBPGFGJ_00307	pagN	Outer membrane protein PagN	m	5mC	5-methylcytosine	2	0.00277778
NC_003197.2	CDS	350943	351351	-	408	EBBPGFGJ_00308		hypothetical protein	m	5mC	5-methylcytosine	1	0.00245098
NC_003197.2	CDS	351721	352489	-	768	EBBPGFGJ_00309	yafV	Omega-amidase YafV	m	5mC	5-methylcytosine	22	0.02864583
NC_003197.2	CDS	352597	355042	-	2445	EBBPGFGJ_00310	fadE	Acyl-coenzyme A dehydrogenase	m	5mC	5-methylcytosine	120	0.04907975
NC_003197.2	CDS	355281	355860	+	579	EBBPGFGJ_00311	gmhA	Phosphoheptose isomerase	m	5mC	5-methylcytosine	4	0.00690846
NC_003197.2	CDS	356072	356840	+	768	EBBPGFGJ_00312	yafJ	Putative glutamine amidotransferase YafJ	m	5mC	5-methylcytosine	27	0.03515625
NC_003197.2	CDS	356810	357551	-	741	EBBPGFGJ_00313		hypothetical protein	m	5mC	5-methylcytosine	4	0.00539811
NC_003197.2	CDS	357800	358856	+	1056	EBBPGFGJ_00314	dinB	DNA polymerase IV	m	5mC	5-methylcytosine	9	0.00852273
NC_003197.2	CDS	359074	360049	+	975	EBBPGFGJ_00315	rtcB_1	RNA-splicing ligase RtcB	m	5mC	5-methylcytosine	90	0.09230769
NC_003197.2	CDS	360045	360207	+	162	EBBPGFGJ_00316		hypothetical protein	m	5mC	5-methylcytosine	11	0.06790123
NC_003197.2	CDS	360203	360818	+	615	EBBPGFGJ_00317	prfB_1	Peptide chain release factor RF2	m	5mC	5-methylcytosine	34	0.05528455
NC_003197.2	CDS	360973	362431	-	1458	EBBPGFGJ_00318	pepD	Cytosol non-specific dipeptidase	m	5mC	5-methylcytosine	13	0.00891632
NC_003197.2	CDS	362679	363138	+	459	EBBPGFGJ_00319	gpt	Xanthine phosphoribosyltransferase	m	5mC	5-methylcytosine	19	0.04139434
NC_003197.2	CDS	363226	364471	+	1245	EBBPGFGJ_00320		UPF0255 protein VV1_0328	m	5mC	5-methylcytosine	26	0.02088353
NC_003197.2	CDS	364528	364930	+	402	EBBPGFGJ_00321	crl	Sigma factor-binding protein Crl	m	5mC	5-methylcytosine	7	0.01741294
NC_003197.2	CDS	364980	366033	-	1053	EBBPGFGJ_00322	phoE	Outer membrane porin PhoE	m	5mC	5-methylcytosine	10	0.00949668
NC_003197.2	CDS	366315	367419	+	1104	EBBPGFGJ_00323	proB	Glutamate 5-kinase	m	5mC	5-methylcytosine	24	0.02173913
NC_003197.2	CDS	367430	368681	+	1251	EBBPGFGJ_00324	proA	Gamma-glutamyl phosphate reductase	m	5mC	5-methylcytosine	75	0.05995204
NC_003197.2	CDS	369671	369974	+	303	EBBPGFGJ_00326		hypothetical protein	m	5mC	5-methylcytosine	6	0.01980198
NC_003197.2	CDS	369924	370269	+	345	EBBPGFGJ_00327	ddrA_1	Diol dehydratase-reactivating factor alpha subunit	m	5mC	5-methylcytosine	30	0.08695652
NC_003197.2	CDS	370213	370630	+	417	EBBPGFGJ_00328	ddrA_2	Diol dehydratase-reactivating factor alpha subunit	m	5mC	5-methylcytosine	35	0.08393285
NC_003197.2	CDS	370763	371063	+	300	EBBPGFGJ_00329		hypothetical protein	m	5mC	5-methylcytosine	4	0.01333333
NC_003197.2	CDS	371409	372642	+	1233	EBBPGFGJ_00330	ynfM_1	Inner membrane transport protein YnfM	m	5mC	5-methylcytosine	7	0.00567721
NC_003197.2	CDS	372773	374195	+	1422	EBBPGFGJ_00331	leuC	3-isopropylmalate dehydratase large subunit	m	5mC	5-methylcytosine	14	0.00984529
NC_003197.2	CDS	374196	374823	+	627	EBBPGFGJ_00332	leuD	3-isopropylmalate dehydratase small subunit	m	5mC	5-methylcytosine	4	0.00637959
NC_003197.2	CDS	374837	375716	+	879	EBBPGFGJ_00333		hypothetical protein	m	5mC	5-methylcytosine	6	0.00682594
NC_003197.2	CDS	375715	376630	+	915	EBBPGFGJ_00334	dehH1	Haloacetate dehalogenase H-1	m	5mC	5-methylcytosine	10	0.01092896
NC_003197.2	CDS	376663	377629	+	966	EBBPGFGJ_00335	dmlR_3	HTH-type transcriptional regulator DmlR	m	5mC	5-methylcytosine	7	0.00724638
NC_003197.2	CDS	377573	377846	-	273	EBBPGFGJ_00336		hypothetical protein	m	5mC	5-methylcytosine	8	0.02930403
NC_003197.2	CDS	378536	378935	+	399	EBBPGFGJ_00337		hypothetical protein	m	5mC	5-methylcytosine	2	0.00501253
NC_003197.2	CDS	378981	379740	-	759	EBBPGFGJ_00338	fimC_2	Chaperone protein FimC	m	5mC	5-methylcytosine	13	0.01712780
NC_003197.2	CDS	379705	381031	-	1326	EBBPGFGJ_00339		hypothetical protein	m	5mC	5-methylcytosine	52	0.03921569
NC_003197.2	CDS	381035	383597	-	2562	EBBPGFGJ_00340	fimD_2	Outer membrane usher protein FimD	m	5mC	5-methylcytosine	64	0.02498048
NC_003197.2	CDS	383580	384342	-	762	EBBPGFGJ_00341	yadV	Probable fimbrial chaperone YadV	m	5mC	5-methylcytosine	6	0.00787402
NC_003197.2	CDS	384403	384940	-	537	EBBPGFGJ_00342	sfaA	S-fimbrial protein subunit SfaA	m	5mC	5-methylcytosine	7	0.01303538
NC_003197.2	CDS	385603	386338	+	735	EBBPGFGJ_00343		hypothetical protein	m	5mC	5-methylcytosine	4	0.00544218
NC_003197.2	CDS	386606	386810	+	204	EBBPGFGJ_00345		hypothetical protein	m	5mC	5-methylcytosine	4	0.01960784
NC_003197.2	CDS	387109	388684	+	1575	EBBPGFGJ_00346	pdeN_1	Probable cyclic di-GMP phosphodiesterase PdeN	m	5mC	5-methylcytosine	27	0.01714286
NC_003197.2	CDS	388783	389527	+	744	EBBPGFGJ_00347		hypothetical protein	m	5mC	5-methylcytosine	8	0.01075269
NC_003197.2	CDS	389499	389988	+	489	EBBPGFGJ_00348		hypothetical protein	m	5mC	5-methylcytosine	3	0.00613497
NC_003197.2	CDS	390388	390913	+	525	EBBPGFGJ_00349	ail_1	Attachment invasion locus protein	m	5mC	5-methylcytosine	6	0.01142857
NC_003197.2	CDS	391990	392350	+	360	EBBPGFGJ_00351		hypothetical protein	m	5mC	5-methylcytosine	2	0.00555556
NC_003197.2	CDS	392419	393877	-	1458	EBBPGFGJ_00352	oprM	Outer membrane protein OprM	m	5mC	5-methylcytosine	182	0.12482853
NC_003197.2	CDS	393893	397061	-	3168	EBBPGFGJ_00353	oqxB7	multidrug efflux RND transporter permease subunit OqxB7	m	5mC	5-methylcytosine	45	0.01420455
NC_003197.2	CDS	397057	398284	-	1227	EBBPGFGJ_00354	bepF	Efflux pump periplasmic linker BepF	m	5mC	5-methylcytosine	82	0.06682967
NC_003197.2	CDS	398560	400849	+	2289	EBBPGFGJ_00355	actP_1	Copper-transporting P-type ATPase	m	5mC	5-methylcytosine	103	0.04499782
NC_003197.2	CDS	400860	401325	+	465	EBBPGFGJ_00356	hmrR_1	HTH-type transcriptional regulator HmrR	m	5mC	5-methylcytosine	2	0.00430108
NC_003197.2	CDS	401402	401597	+	195	EBBPGFGJ_00357		hypothetical protein	m	5mC	5-methylcytosine	15	0.07692308
NC_003197.2	CDS	401889	403143	+	1254	EBBPGFGJ_00358	yjhB_1	Putative metabolite transport protein YjhB	m	5mC	5-methylcytosine	19	0.01515152
NC_003197.2	CDS	403331	405290	+	1959	EBBPGFGJ_00359		hypothetical protein	m	5mC	5-methylcytosine	18	0.00918836
NC_003197.2	CDS	405299	408272	+	2973	EBBPGFGJ_00360		hypothetical protein	m	5mC	5-methylcytosine	42	0.01412714
NC_003197.2	CDS	408766	410170	+	1404	EBBPGFGJ_00362		hypothetical protein	m	5mC	5-methylcytosine	22	0.01566952
NC_003197.2	CDS	410166	411177	+	1011	EBBPGFGJ_00363	appB_1	Cytochrome bd-II ubiquinol oxidase subunit 2	m	5mC	5-methylcytosine	33	0.03264095
NC_003197.2	CDS	411176	411308	+	132	EBBPGFGJ_00364		hypothetical protein	m	5mC	5-methylcytosine	2	0.01515152
NC_003197.2	CDS	411513	412518	+	1005	EBBPGFGJ_00365	rhaR_1	HTH-type transcriptional activator RhaR	m	5mC	5-methylcytosine	60	0.05970149
NC_003197.2	CDS	412681	414772	+	2091	EBBPGFGJ_00366	fhuA_2	Ferrichrome outer membrane transporter/phage receptor	m	5mC	5-methylcytosine	51	0.02439024
NC_003197.2	CDS	414812	415445	-	633	EBBPGFGJ_00367	rhtC_1	Threonine efflux protein	m	5mC	5-methylcytosine	23	0.03633491
NC_003197.2	CDS	415676	415952	+	276	EBBPGFGJ_00368		hypothetical protein	m	5mC	5-methylcytosine	1	0.00362319
NC_003197.2	CDS	416087	417713	-	1626	EBBPGFGJ_00369	prpR	Propionate catabolism operon regulatory protein	m	5mC	5-methylcytosine	52	0.03198032
NC_003197.2	CDS	417977	418865	+	888	EBBPGFGJ_00370	prpB	2-methylisocitrate lyase	m	5mC	5-methylcytosine	66	0.07432432
NC_003197.2	CDS	418987	420157	+	1170	EBBPGFGJ_00371	prpC	2-methylcitrate synthase	m	5mC	5-methylcytosine	23	0.01965812
NC_003197.2	CDS	420196	421648	+	1452	EBBPGFGJ_00372	prpD	2-methylcitrate dehydratase	m	5mC	5-methylcytosine	40	0.02754821
NC_003197.2	CDS	421688	423575	+	1887	EBBPGFGJ_00373	acs_1	Acetyl-coenzyme A synthetase	m	5mC	5-methylcytosine	90	0.04769475
NC_003197.2	CDS	423678	424653	-	975	EBBPGFGJ_00374	hemB	Delta-aminolevulinic acid dehydratase	m	5mC	5-methylcytosine	38	0.03897436
NC_003197.2	CDS	425165	428102	+	2937	EBBPGFGJ_00375		hypothetical protein	m	5mC	5-methylcytosine	19	0.00646919
NC_003197.2	CDS	428187	428811	+	624	EBBPGFGJ_00376	iprA_2	Inhibitor of hydrogen peroxide resistance	m	5mC	5-methylcytosine	3	0.00480769
NC_003197.2	CDS	428855	430013	-	1158	EBBPGFGJ_00377	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	m	5mC	5-methylcytosine	23	0.01986183
NC_003197.2	CDS	430359	431580	+	1221	EBBPGFGJ_00378	sbmA	Peptide antibiotic transporter SbmA	m	5mC	5-methylcytosine	8	0.00655201
NC_003197.2	CDS	431594	432689	+	1095	EBBPGFGJ_00379		hypothetical protein	m	5mC	5-methylcytosine	18	0.01643836
NC_003197.2	CDS	432726	433035	-	309	EBBPGFGJ_00380	yaiY	Inner membrane protein YaiY	m	5mC	5-methylcytosine	11	0.03559871
