replicon	feature_type	feat_start	feat_end	strand	feat_length_bp	locus_tag	gene	product	mod_code	mod_label	mod_description	raw_count	norm_count
NC_003197.2	CDS	285523	286339	-	816	EBBPGFGJ_00243	metQ_1	D-methionine-binding lipoprotein MetQ	m4C	m4C	4-methylcytosine	1	0.00122549
NC_003197.2	CDS	286377	287031	-	654	EBBPGFGJ_00244	metI	D-methionine transport system permease protein MetI	m4C	m4C	4-methylcytosine	2	0.00305810
NC_003197.2	CDS	287023	288055	-	1032	EBBPGFGJ_00245	metN_1	Methionine import ATP-binding protein MetN	m4C	m4C	4-methylcytosine	2	0.00193798
NC_003197.2	CDS	288244	288811	+	567	EBBPGFGJ_00246	gmhB	D-glycero-beta-D-manno-heptose-1%2C7-bisphosphate 7-phosphatase	m4C	m4C	4-methylcytosine	3	0.00529101
NC_003197.2	rRNA	289182	290720	+	1538	EBBPGFGJ_00247		16S ribosomal RNA	m4C	m4C	4-methylcytosine	4	0.00260078
NC_003197.2	rRNA	291236	294324	+	3088	EBBPGFGJ_00250		23S ribosomal RNA	m4C	m4C	4-methylcytosine	4	0.00129534
NC_003197.2	CDS	295069	295873	+	804	EBBPGFGJ_00253	dkgB	2%2C5-diketo-D-gluconic acid reductase B	m4C	m4C	4-methylcytosine	1	0.00124378
NC_003197.2	CDS	295893	296808	-	915	EBBPGFGJ_00254	dmlR_1	HTH-type transcriptional regulator DmlR	m4C	m4C	4-methylcytosine	5	0.00546448
NC_003197.2	CDS	296912	298088	+	1176	EBBPGFGJ_00255	ydhP	Inner membrane transport protein YdhP	m4C	m4C	4-methylcytosine	2	0.00170068
NC_003197.2	CDS	298219	299020	+	801	EBBPGFGJ_00256		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00249688
NC_003197.2	CDS	299097	299868	+	771	EBBPGFGJ_00257	ycgJ	Uncharacterized methyltransferase YcgJ	m4C	m4C	4-methylcytosine	1	0.00129702
NC_003197.2	CDS	299923	301144	-	1221	EBBPGFGJ_00258	mltD	Membrane-bound lytic murein transglycosylase D	m4C	m4C	4-methylcytosine	2	0.00163800
NC_003197.2	CDS	301362	302118	-	756	EBBPGFGJ_00259	gloB	Hydroxyacylglutathione hydrolase	m4C	m4C	4-methylcytosine	2	0.00264550
NC_003197.2	CDS	304665	305721	-	1056	EBBPGFGJ_00264		hypothetical protein	m4C	m4C	4-methylcytosine	13	0.01231061
NC_003197.2	CDS	305731	306727	-	996	EBBPGFGJ_00265		hypothetical protein	m4C	m4C	4-methylcytosine	14	0.01405622
NC_003197.2	CDS	306723	308607	-	1884	EBBPGFGJ_00266		hypothetical protein	m4C	m4C	4-methylcytosine	6	0.00318471
NC_003197.2	CDS	309113	309938	-	825	EBBPGFGJ_00268		hypothetical protein	m4C	m4C	4-methylcytosine	6	0.00727273
NC_003197.2	CDS	311194	313834	+	2640	EBBPGFGJ_00270	clpV1	Protein ClpV1	m4C	m4C	4-methylcytosine	18	0.00681818
NC_003197.2	CDS	313933	314476	+	543	EBBPGFGJ_00271		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00184162
NC_003197.2	CDS	314499	316008	+	1509	EBBPGFGJ_00272		hypothetical protein	m4C	m4C	4-methylcytosine	5	0.00331345
NC_003197.2	CDS	316193	316640	+	447	EBBPGFGJ_00273		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00223714
NC_003197.2	CDS	316893	317379	+	486	EBBPGFGJ_00274	hcp1_1	Protein hcp1	m4C	m4C	4-methylcytosine	1	0.00205761
NC_003197.2	CDS	318165	318537	+	372	EBBPGFGJ_00276		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00268817
NC_003197.2	CDS	319231	319768	+	537	EBBPGFGJ_00278		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00186220
NC_003197.2	CDS	319771	321115	+	1344	EBBPGFGJ_00279		hypothetical protein	m4C	m4C	4-methylcytosine	6	0.00446429
NC_003197.2	CDS	321111	322416	+	1305	EBBPGFGJ_00280	pal_1	Peptidoglycan-associated lipoprotein	m4C	m4C	4-methylcytosine	7	0.00536398
NC_003197.2	CDS	323861	327731	+	3870	EBBPGFGJ_00283		hypothetical protein	m4C	m4C	4-methylcytosine	21	0.00542636
NC_003197.2	CDS	329873	332063	+	2190	EBBPGFGJ_00287		hypothetical protein	m4C	m4C	4-methylcytosine	10	0.00456621
NC_003197.2	CDS	332551	336646	+	4095	EBBPGFGJ_00289	rhsB	Probable deoxyribonuclease RhsB	m4C	m4C	4-methylcytosine	22	0.00537241
NC_003197.2	CDS	337829	338276	+	447	EBBPGFGJ_00292		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00223714
NC_003197.2	CDS	338838	339276	+	438	EBBPGFGJ_00294		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00456621
NC_003197.2	CDS	342829	343543	+	714	EBBPGFGJ_00301	caf1M	Chaperone protein caf1M	m4C	m4C	4-methylcytosine	1	0.00140056
NC_003197.2	CDS	343566	346077	+	2511	EBBPGFGJ_00302	caf1A	F1 capsule-anchoring protein	m4C	m4C	4-methylcytosine	10	0.00398248
NC_003197.2	CDS	347677	348289	-	612	EBBPGFGJ_00305		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00163399
NC_003197.2	CDS	348610	349558	+	948	EBBPGFGJ_00306	dmlR_2	HTH-type transcriptional regulator DmlR	m4C	m4C	4-methylcytosine	1	0.00105485
NC_003197.2	CDS	350943	351351	-	408	EBBPGFGJ_00308		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00245098
NC_003197.2	CDS	351721	352489	-	768	EBBPGFGJ_00309	yafV	Omega-amidase YafV	m4C	m4C	4-methylcytosine	6	0.00781250
NC_003197.2	CDS	352597	355042	-	2445	EBBPGFGJ_00310	fadE	Acyl-coenzyme A dehydrogenase	m4C	m4C	4-methylcytosine	11	0.00449898
NC_003197.2	CDS	359074	360049	+	975	EBBPGFGJ_00315	rtcB_1	RNA-splicing ligase RtcB	m4C	m4C	4-methylcytosine	8	0.00820513
NC_003197.2	CDS	360045	360207	+	162	EBBPGFGJ_00316		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00617284
NC_003197.2	CDS	360203	360818	+	615	EBBPGFGJ_00317	prfB_1	Peptide chain release factor RF2	m4C	m4C	4-methylcytosine	3	0.00487805
NC_003197.2	CDS	360973	362431	-	1458	EBBPGFGJ_00318	pepD	Cytosol non-specific dipeptidase	m4C	m4C	4-methylcytosine	1	0.00068587
NC_003197.2	CDS	364980	366033	-	1053	EBBPGFGJ_00322	phoE	Outer membrane porin PhoE	m4C	m4C	4-methylcytosine	2	0.00189934
NC_003197.2	CDS	366315	367419	+	1104	EBBPGFGJ_00323	proB	Glutamate 5-kinase	m4C	m4C	4-methylcytosine	2	0.00181159
NC_003197.2	CDS	370213	370630	+	417	EBBPGFGJ_00328	ddrA_2	Diol dehydratase-reactivating factor alpha subunit	m4C	m4C	4-methylcytosine	3	0.00719424
NC_003197.2	CDS	376663	377629	+	966	EBBPGFGJ_00335	dmlR_3	HTH-type transcriptional regulator DmlR	m4C	m4C	4-methylcytosine	1	0.00103520
NC_003197.2	CDS	378981	379740	-	759	EBBPGFGJ_00338	fimC_2	Chaperone protein FimC	m4C	m4C	4-methylcytosine	2	0.00263505
NC_003197.2	CDS	379705	381031	-	1326	EBBPGFGJ_00339		hypothetical protein	m4C	m4C	4-methylcytosine	3	0.00226244
NC_003197.2	CDS	381035	383597	-	2562	EBBPGFGJ_00340	fimD_2	Outer membrane usher protein FimD	m4C	m4C	4-methylcytosine	19	0.00741608
NC_003197.2	CDS	383580	384342	-	762	EBBPGFGJ_00341	yadV	Probable fimbrial chaperone YadV	m4C	m4C	4-methylcytosine	1	0.00131234
NC_003197.2	CDS	386310	386610	+	300	EBBPGFGJ_00344		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00333333
NC_003197.2	CDS	387109	388684	+	1575	EBBPGFGJ_00346	pdeN_1	Probable cyclic di-GMP phosphodiesterase PdeN	m4C	m4C	4-methylcytosine	1	0.00063492
NC_003197.2	CDS	392419	393877	-	1458	EBBPGFGJ_00352	oprM	Outer membrane protein OprM	m4C	m4C	4-methylcytosine	28	0.01920439
NC_003197.2	CDS	393893	397061	-	3168	EBBPGFGJ_00353	oqxB7	multidrug efflux RND transporter permease subunit OqxB7	m4C	m4C	4-methylcytosine	7	0.00220960
NC_003197.2	CDS	397057	398284	-	1227	EBBPGFGJ_00354	bepF	Efflux pump periplasmic linker BepF	m4C	m4C	4-methylcytosine	9	0.00733496
NC_003197.2	CDS	398560	400849	+	2289	EBBPGFGJ_00355	actP_1	Copper-transporting P-type ATPase	m4C	m4C	4-methylcytosine	10	0.00436872
NC_003197.2	CDS	401402	401597	+	195	EBBPGFGJ_00357		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.01025641
NC_003197.2	CDS	403331	405290	+	1959	EBBPGFGJ_00359		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00051046
NC_003197.2	CDS	405299	408272	+	2973	EBBPGFGJ_00360		hypothetical protein	m4C	m4C	4-methylcytosine	6	0.00201816
NC_003197.2	CDS	408548	408650	+	102	EBBPGFGJ_00361		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00980392
NC_003197.2	CDS	410166	411177	+	1011	EBBPGFGJ_00363	appB_1	Cytochrome bd-II ubiquinol oxidase subunit 2	m4C	m4C	4-methylcytosine	5	0.00494560
NC_003197.2	CDS	411513	412518	+	1005	EBBPGFGJ_00365	rhaR_1	HTH-type transcriptional activator RhaR	m4C	m4C	4-methylcytosine	8	0.00796020
NC_003197.2	CDS	412681	414772	+	2091	EBBPGFGJ_00366	fhuA_2	Ferrichrome outer membrane transporter/phage receptor	m4C	m4C	4-methylcytosine	8	0.00382592
NC_003197.2	CDS	414812	415445	-	633	EBBPGFGJ_00367	rhtC_1	Threonine efflux protein	m4C	m4C	4-methylcytosine	1	0.00157978
NC_003197.2	CDS	416087	417713	-	1626	EBBPGFGJ_00369	prpR	Propionate catabolism operon regulatory protein	m4C	m4C	4-methylcytosine	5	0.00307503
NC_003197.2	CDS	417977	418865	+	888	EBBPGFGJ_00370	prpB	2-methylisocitrate lyase	m4C	m4C	4-methylcytosine	15	0.01689189
NC_003197.2	CDS	420196	421648	+	1452	EBBPGFGJ_00372	prpD	2-methylcitrate dehydratase	m4C	m4C	4-methylcytosine	6	0.00413223
NC_003197.2	CDS	421688	423575	+	1887	EBBPGFGJ_00373	acs_1	Acetyl-coenzyme A synthetase	m4C	m4C	4-methylcytosine	10	0.00529942
NC_003197.2	CDS	423678	424653	-	975	EBBPGFGJ_00374	hemB	Delta-aminolevulinic acid dehydratase	m4C	m4C	4-methylcytosine	2	0.00205128
NC_003197.2	CDS	425165	428102	+	2937	EBBPGFGJ_00375		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00034048
NC_003197.2	CDS	431594	432689	+	1095	EBBPGFGJ_00379		hypothetical protein	m4C	m4C	4-methylcytosine	6	0.00547945
NC_003197.2	CDS	433543	434656	-	1113	EBBPGFGJ_00382	ddlA	D-alanine--D-alanine ligase A	m4C	m4C	4-methylcytosine	1	0.00089847
NC_003197.2	CDS	434745	435429	+	684	EBBPGFGJ_00383		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00146199
NC_003197.2	CDS	435597	436809	+	1212	EBBPGFGJ_00384	sbnD_1	Staphyloferrin B transporter	m4C	m4C	4-methylcytosine	2	0.00165017
NC_003197.2	CDS	437717	438038	+	321	EBBPGFGJ_00386	psiF	Phosphate starvation-inducible protein PsiF	m4C	m4C	4-methylcytosine	2	0.00623053
NC_003197.2	CDS	438129	439242	+	1113	EBBPGFGJ_00387	dgcC	Probable diguanylate cyclase DgcC	m4C	m4C	4-methylcytosine	2	0.00179695
NC_003197.2	CDS	439256	440066	-	810	EBBPGFGJ_00388	proC	Pyrroline-5-carboxylate reductase	m4C	m4C	4-methylcytosine	3	0.00370370
NC_003197.2	CDS	442607	442892	+	285	EBBPGFGJ_00393	ppnP	Pyrimidine/purine nucleoside phosphorylase	m4C	m4C	4-methylcytosine	2	0.00701754
NC_003197.2	CDS	442929	443841	-	912	EBBPGFGJ_00394	rdgC	Recombination-associated protein RdgC	m4C	m4C	4-methylcytosine	1	0.00109649
NC_003197.2	CDS	443966	444875	+	909	EBBPGFGJ_00395	mak	Fructokinase	m4C	m4C	4-methylcytosine	2	0.00220022
NC_003197.2	CDS	444896	446069	-	1173	EBBPGFGJ_00396	araJ	Putative transporter AraJ	m4C	m4C	4-methylcytosine	1	0.00085251
NC_003197.2	CDS	446241	449382	-	3141	EBBPGFGJ_00397	sbcC	Nuclease SbcCD subunit C	m4C	m4C	4-methylcytosine	15	0.00477555
NC_003197.2	CDS	449378	450581	-	1203	EBBPGFGJ_00398	sbcD	Nuclease SbcCD subunit D	m4C	m4C	4-methylcytosine	3	0.00249377
NC_003197.2	CDS	450795	451485	+	690	EBBPGFGJ_00399	phoB	Phosphate regulon transcriptional regulatory protein PhoB	m4C	m4C	4-methylcytosine	1	0.00144928
NC_003197.2	CDS	451554	452850	+	1296	EBBPGFGJ_00400	phoR	Phosphate regulon sensor protein PhoR	m4C	m4C	4-methylcytosine	1	0.00077160
NC_003197.2	CDS	453258	454578	+	1320	EBBPGFGJ_00401	brnQ	Branched-chain amino acid transport system 2 carrier protein	m4C	m4C	4-methylcytosine	1	0.00075758
NC_003197.2	CDS	454652	456023	+	1371	EBBPGFGJ_00402	proY	Proline-specific permease ProY	m4C	m4C	4-methylcytosine	1	0.00072939
NC_003197.2	CDS	456184	458002	+	1818	EBBPGFGJ_00403	malZ	Maltodextrin glucosidase	m4C	m4C	4-methylcytosine	4	0.00220022
NC_003197.2	CDS	459560	460625	+	1065	EBBPGFGJ_00406	queA_1	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	m4C	m4C	4-methylcytosine	6	0.00563380
NC_003197.2	CDS	460821	461949	+	1128	EBBPGFGJ_00407	tgt	Queuine tRNA-ribosyltransferase	m4C	m4C	4-methylcytosine	4	0.00354610
NC_003197.2	CDS	462364	464179	+	1815	EBBPGFGJ_00409	secD	Protein translocase subunit SecD	m4C	m4C	4-methylcytosine	5	0.00275482
NC_003197.2	CDS	464189	465161	+	972	EBBPGFGJ_00410	secF	Protein translocase subunit SecF	m4C	m4C	4-methylcytosine	1	0.00102881
NC_003197.2	CDS	465699	466392	+	693	EBBPGFGJ_00412		hypothetical protein	m4C	m4C	4-methylcytosine	3	0.00432900
NC_003197.2	CDS	467346	467454	+	108	EBBPGFGJ_00414		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00925926
NC_003197.2	CDS	467537	468401	-	864	EBBPGFGJ_00415	tsx	Nucleoside-specific channel-forming protein Tsx	m4C	m4C	4-methylcytosine	1	0.00115741
NC_003197.2	CDS	468700	469240	-	540	EBBPGFGJ_00416	yajI	Uncharacterized lipoprotein YajI	m4C	m4C	4-methylcytosine	1	0.00185185
NC_003197.2	CDS	469391	469841	+	450	EBBPGFGJ_00417	nrdR	Transcriptional repressor NrdR	m4C	m4C	4-methylcytosine	2	0.00444444
NC_003197.2	CDS	469844	470948	+	1104	EBBPGFGJ_00418	ribD	Riboflavin biosynthesis protein RibD	m4C	m4C	4-methylcytosine	18	0.01630435
NC_003197.2	CDS	471036	471507	+	471	EBBPGFGJ_00419	ribH	6%2C7-dimethyl-8-ribityllumazine synthase	m4C	m4C	4-methylcytosine	1	0.00212314
NC_003197.2	CDS	471527	471947	+	420	EBBPGFGJ_00420	nusB	Transcription antitermination protein NusB	m4C	m4C	4-methylcytosine	3	0.00714286
NC_003197.2	CDS	472025	473003	+	978	EBBPGFGJ_00421	thiL	Thiamine-monophosphate kinase	m4C	m4C	4-methylcytosine	3	0.00306748
NC_003197.2	CDS	472980	473496	+	516	EBBPGFGJ_00422	pgpA	Phosphatidylglycerophosphatase A	m4C	m4C	4-methylcytosine	1	0.00193798
NC_003197.2	CDS	473599	474574	-	975	EBBPGFGJ_00423	yajO	1-deoxyxylulose-5-phosphate synthase YajO	m4C	m4C	4-methylcytosine	3	0.00307692
NC_003197.2	CDS	474630	476493	-	1863	EBBPGFGJ_00424	dxs	1-deoxy-D-xylulose-5-phosphate synthase	m4C	m4C	4-methylcytosine	6	0.00322061
NC_003197.2	CDS	476516	477416	-	900	EBBPGFGJ_00425	ispA	Farnesyl diphosphate synthase	m4C	m4C	4-methylcytosine	7	0.00777778
NC_003197.2	CDS	477868	479317	+	1449	EBBPGFGJ_00427	thiI	tRNA sulfurtransferase	m4C	m4C	4-methylcytosine	1	0.00069013
NC_003197.2	CDS	479360	480158	-	798	EBBPGFGJ_00428	phnV	Putative 2-aminoethylphosphonate transport system permease protein PhnV	m4C	m4C	4-methylcytosine	2	0.00250627
NC_003197.2	CDS	481023	482133	-	1110	EBBPGFGJ_00430	phnT	Putative 2-aminoethylphosphonate import ATP-binding protein PhnT	m4C	m4C	4-methylcytosine	2	0.00180180
NC_003197.2	CDS	482138	483152	-	1014	EBBPGFGJ_00431	phnS	Putative 2-aminoethylphosphonate-binding periplasmic protein	m4C	m4C	4-methylcytosine	1	0.00098619
NC_003197.2	CDS	483349	484069	-	720	EBBPGFGJ_00432	phnR	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons	m4C	m4C	4-methylcytosine	2	0.00277778
NC_003197.2	CDS	484208	485312	+	1104	EBBPGFGJ_00433	phnW	2-aminoethylphosphonate--pyruvate transaminase	m4C	m4C	4-methylcytosine	4	0.00362319
NC_003197.2	CDS	485321	486131	+	810	EBBPGFGJ_00434	phnX	Phosphonoacetaldehyde hydrolase	m4C	m4C	4-methylcytosine	1	0.00123457
NC_003197.2	CDS	486227	486818	-	591	EBBPGFGJ_00435	yajL_1	Protein/nucleic acid deglycase 3	m4C	m4C	4-methylcytosine	2	0.00338409
NC_003197.2	CDS	486780	487692	-	912	EBBPGFGJ_00436	panE_1	2-dehydropantoate 2-reductase	m4C	m4C	4-methylcytosine	3	0.00328947
NC_003197.2	CDS	487817	488309	+	492	EBBPGFGJ_00437	yajQ	UPF0234 protein YajQ	m4C	m4C	4-methylcytosine	1	0.00203252
NC_003197.2	CDS	488355	489720	-	1365	EBBPGFGJ_00438	yajR	Inner membrane transport protein YajR	m4C	m4C	4-methylcytosine	3	0.00219780
NC_003197.2	CDS	490256	491768	+	1512	EBBPGFGJ_00439		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00066138
NC_003197.2	CDS	493354	494245	-	891	EBBPGFGJ_00441	cyoE	Protoheme IX farnesyltransferase	m4C	m4C	4-methylcytosine	4	0.00448934
NC_003197.2	CDS	494256	494586	-	330	EBBPGFGJ_00442	cyoD	Cytochrome bo(3) ubiquinol oxidase subunit 4	m4C	m4C	4-methylcytosine	5	0.01515152
NC_003197.2	CDS	498600	500082	-	1482	EBBPGFGJ_00446	ampG	Anhydromuropeptide permease	m4C	m4C	4-methylcytosine	4	0.00269906
NC_003197.2	CDS	500119	500752	-	633	EBBPGFGJ_00447		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00157978
NC_003197.2	CDS	501665	502964	+	1299	EBBPGFGJ_00449	tig	Trigger factor	m4C	m4C	4-methylcytosine	7	0.00538876
NC_003197.2	CDS	503210	503834	+	624	EBBPGFGJ_00450	clpP_1	ATP-dependent Clp protease proteolytic subunit	m4C	m4C	4-methylcytosine	1	0.00160256
NC_003197.2	CDS	504085	505357	+	1272	EBBPGFGJ_00451	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	m4C	m4C	4-methylcytosine	2	0.00157233
NC_003197.2	CDS	505542	507897	+	2355	EBBPGFGJ_00452	lon_1	Lon protease	m4C	m4C	4-methylcytosine	12	0.00509554
NC_003197.2	CDS	510689	511064	+	375	EBBPGFGJ_00455		Uncharacterized protein HI_1008	m4C	m4C	4-methylcytosine	1	0.00266667
NC_003197.2	CDS	511671	512367	-	696	EBBPGFGJ_00457	queC	7-cyano-7-deazaguanine synthase	m4C	m4C	4-methylcytosine	1	0.00143678
NC_003197.2	CDS	512431	514132	-	1701	EBBPGFGJ_00458	sgrR_2	HTH-type transcriptional regulator SgrR	m4C	m4C	4-methylcytosine	3	0.00176367
NC_003197.2	CDS	514232	515051	+	819	EBBPGFGJ_00459	cof	HMP-PP phosphatase	m4C	m4C	4-methylcytosine	1	0.00122100
NC_003197.2	CDS	515100	516156	-	1056	EBBPGFGJ_00460	sbnA	N-(2-amino-2-carboxyethyl)-L-glutamate synthase	m4C	m4C	4-methylcytosine	4	0.00378788
NC_003197.2	CDS	516767	518540	+	1773	EBBPGFGJ_00462	yheI	Probable multidrug resistance ABC transporter ATP-binding/permease protein YheI	m4C	m4C	4-methylcytosine	3	0.00169205
NC_003197.2	CDS	518532	520314	+	1782	EBBPGFGJ_00463	mdlB	Multidrug resistance-like ATP-binding protein MdlB	m4C	m4C	4-methylcytosine	4	0.00224467
NC_003197.2	CDS	520896	522183	+	1287	EBBPGFGJ_00465	amtB	Ammonia channel	m4C	m4C	4-methylcytosine	1	0.00077700
NC_003197.2	CDS	522282	523143	-	861	EBBPGFGJ_00466	tesB	Acyl-CoA thioesterase 2	m4C	m4C	4-methylcytosine	1	0.00116144
NC_003197.2	CDS	523357	523927	+	570	EBBPGFGJ_00467	ybaY	Uncharacterized lipoprotein YbaY	m4C	m4C	4-methylcytosine	2	0.00350877
NC_003197.2	CDS	524579	526130	-	1551	EBBPGFGJ_00469	pdeB	Probable cyclic di-GMP phosphodiesterase PdeB	m4C	m4C	4-methylcytosine	1	0.00064475
NC_003197.2	CDS	526816	527287	-	471	EBBPGFGJ_00471	ylaC	Inner membrane protein YlaC	m4C	m4C	4-methylcytosine	1	0.00212314
NC_003197.2	CDS	529249	532399	-	3150	EBBPGFGJ_00475	acrB_1	Multidrug efflux pump subunit AcrB	m4C	m4C	4-methylcytosine	5	0.00158730
NC_003197.2	CDS	532421	533615	-	1194	EBBPGFGJ_00476	acrA	Multidrug efflux pump subunit AcrA	m4C	m4C	4-methylcytosine	7	0.00586265
NC_003197.2	CDS	534528	537891	+	3363	EBBPGFGJ_00478	mscK	Mechanosensitive channel MscK	m4C	m4C	4-methylcytosine	2	0.00059471
NC_003197.2	CDS	537932	538868	-	936	EBBPGFGJ_00479		ISNCY family transposase ISRor2	m4C	m4C	4-methylcytosine	6	0.00641026
NC_003197.2	CDS	539118	539634	-	516	EBBPGFGJ_00481	priC	Primosomal replication protein N''	m4C	m4C	4-methylcytosine	1	0.00193798
NC_003197.2	CDS	539714	540092	+	378	EBBPGFGJ_00482	ybaN	Inner membrane protein YbaN	m4C	m4C	4-methylcytosine	1	0.00264550
NC_003197.2	CDS	540909	542838	+	1929	EBBPGFGJ_00484	dnaX	DNA polymerase III subunit tau	m4C	m4C	4-methylcytosine	25	0.01296008
NC_003197.2	CDS	543212	543818	+	606	EBBPGFGJ_00486	recR	Recombination protein RecR	m4C	m4C	4-methylcytosine	3	0.00495050
NC_003197.2	CDS	543928	545803	+	1875	EBBPGFGJ_00487	htpG	Chaperone protein HtpG	m4C	m4C	4-methylcytosine	5	0.00266667
NC_003197.2	CDS	546043	546688	+	645	EBBPGFGJ_00488	adk	Adenylate kinase	m4C	m4C	4-methylcytosine	2	0.00310078
NC_003197.2	CDS	546916	547879	+	963	EBBPGFGJ_00489	hemH	Ferrochelatase	m4C	m4C	4-methylcytosine	7	0.00726895
NC_003197.2	CDS	547875	548847	-	972	EBBPGFGJ_00490	aes	Acetyl esterase	m4C	m4C	4-methylcytosine	1	0.00102881
NC_003197.2	CDS	548954	550304	+	1350	EBBPGFGJ_00491	gsk	Inosine-guanosine kinase	m4C	m4C	4-methylcytosine	1	0.00074074
NC_003197.2	CDS	550352	552029	-	1677	EBBPGFGJ_00492	ybaL	Putative cation/proton antiporter YbaL	m4C	m4C	4-methylcytosine	1	0.00059630
NC_003197.2	CDS	552243	553464	-	1221	EBBPGFGJ_00494	fsr	Fosmidomycin resistance protein	m4C	m4C	4-methylcytosine	4	0.00327600
NC_003197.2	CDS	553636	555289	+	1653	EBBPGFGJ_00495	ushA	Protein UshA	m4C	m4C	4-methylcytosine	6	0.00362976
NC_003197.2	CDS	555405	555885	-	480	EBBPGFGJ_00496	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	m4C	m4C	4-methylcytosine	8	0.01666667
NC_003197.2	CDS	556086	556881	-	795	EBBPGFGJ_00497		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00251572
NC_003197.2	CDS	557947	560449	-	2502	EBBPGFGJ_00499	copA	Copper-exporting P-type ATPase	m4C	m4C	4-methylcytosine	23	0.00919265
NC_003197.2	CDS	560558	560975	+	417	EBBPGFGJ_00500	cueR	HTH-type transcriptional regulator CueR	m4C	m4C	4-methylcytosine	1	0.00239808
NC_003197.2	CDS	560975	561428	-	453	EBBPGFGJ_00501	ybbJ	Inner membrane protein YbbJ	m4C	m4C	4-methylcytosine	2	0.00441501
NC_003197.2	CDS	561424	562342	-	918	EBBPGFGJ_00502	qmcA	Protein QmcA	m4C	m4C	4-methylcytosine	1	0.00108932
NC_003197.2	CDS	562488	563166	+	678	EBBPGFGJ_00503	fetA	Probable iron export ATP-binding protein FetA	m4C	m4C	4-methylcytosine	2	0.00294985
NC_003197.2	CDS	563152	563932	+	780	EBBPGFGJ_00504	fetB	Probable iron export permease protein FetB	m4C	m4C	4-methylcytosine	2	0.00256410
NC_003197.2	CDS	564017	564872	-	855	EBBPGFGJ_00505	cnoX	Chaperedoxin	m4C	m4C	4-methylcytosine	3	0.00350877
NC_003197.2	CDS	564931	565702	-	771	EBBPGFGJ_00506		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00129702
NC_003197.2	CDS	567124	569539	+	2415	EBBPGFGJ_00509		hypothetical protein	m4C	m4C	4-methylcytosine	10	0.00414079
NC_003197.2	CDS	571981	572998	+	1017	EBBPGFGJ_00513	metN_2	Methionine import ATP-binding protein MetN	m4C	m4C	4-methylcytosine	4	0.00393314
NC_003197.2	CDS	572990	573650	+	660	EBBPGFGJ_00514	metP	Methionine import system permease protein MetP	m4C	m4C	4-methylcytosine	1	0.00151515
NC_003197.2	CDS	573688	574783	-	1095	EBBPGFGJ_00515	selU	tRNA 2-selenouridine synthase	m4C	m4C	4-methylcytosine	7	0.00639269
NC_003197.2	CDS	574852	575779	-	927	EBBPGFGJ_00516	allS_1	HTH-type transcriptional activator AllS	m4C	m4C	4-methylcytosine	2	0.00215750
NC_003197.2	CDS	576566	577385	+	819	EBBPGFGJ_00518	allR	HTH-type transcriptional repressor AllR	m4C	m4C	4-methylcytosine	3	0.00366300
NC_003197.2	CDS	577469	579251	+	1782	EBBPGFGJ_00519	gcl	Glyoxylate carboligase	m4C	m4C	4-methylcytosine	11	0.00617284
NC_003197.2	CDS	580140	581019	+	879	EBBPGFGJ_00521	glxR	2-hydroxy-3-oxopropionate reductase	m4C	m4C	4-methylcytosine	1	0.00113766
NC_003197.2	CDS	581084	582332	+	1248	EBBPGFGJ_00522	sauU_1	Probable sulfoacetate transporter SauU	m4C	m4C	4-methylcytosine	2	0.00160256
NC_003197.2	CDS	582427	583882	+	1455	EBBPGFGJ_00523	ybbW	Putative allantoin permease	m4C	m4C	4-methylcytosine	2	0.00137457
NC_003197.2	CDS	583960	585322	+	1362	EBBPGFGJ_00524	allB	Allantoinase	m4C	m4C	4-methylcytosine	4	0.00293686
NC_003197.2	CDS	585380	586679	+	1299	EBBPGFGJ_00525	ybbY	Putative purine permease YbbY	m4C	m4C	4-methylcytosine	1	0.00076982
NC_003197.2	CDS	586701	587850	+	1149	EBBPGFGJ_00526	glxK	Glycerate 3-kinase	m4C	m4C	4-methylcytosine	9	0.00783290
